Movie_Title,Genre,Director,Main_Actor,Production_Company,Release_Year,Movie_Category,Budget,Duration,Num_Screens,Marketing_Spend,Social_Media_Buzz,Rating,Box_Office_Success
Dark Knight: Wild Adventure,Action,Sandy Bubblegum,Timmy Noodle,Ultra Wave Productions,2016,C,57.38064662900511,121.86779568987996,29.08251185674498,13.803635760835355,14.107194898727506,0.0,Low
Titanic: Iron Saga,Horror,Sandy Cheese,Timmy Cupcake,Iron Wave Productions,2004,C,59.653881032323085,123.37973066251936,45.443101457480005,9.220941388484132,7.9371169423400785,0.0,Low
Shawshank: Wild Storm,Action,Sally Cupcake,Harry Potter,Hyper Fiesta Productions,2019,A,49.30040499771755,111.39091090462912,8.149019424614503,8.735268752534424,4.142022352620851,0.0,Low
Inception: Iron Force,Drama,Wendy Cupcake,Jimmy Bubblegum,Fantastic Saga Productions,2016,AAA,58.49512362264724,69.72624649690499,9.320365640018746,34.18918071912684,11.546613483851305,7.252129006908285,Low
Titanic: Ultra Saga,Drama,Sandy Bubblegum,Tommy McSmiley,Wild Woman Productions,2004,AAA,14.081268973266276,90.60714156768076,41.16000814292108,11.033335056666184,9.90416998080889,2.815901768513794,Low
Titanic: Hyper Quest,Sci-Fi,Sandy Cheese,Sally Doughnut,Funny Saga Productions,2015,B,61.20030294815854,76.29955676027754,20.604447306208,5.760061503039882,6.924832664433805,1.7011547262368392,Low
Avengers: Dark Force,Comedy,Sandy Potter,Timmy Noodle,Ultra Blast Productions,2016,A,47.381015556310544,155.9962645134205,50.29717255277868,30.784307441987107,10.136569272728387,0.5541431858438353,Low
Inception: Crazy Wave,Sci-Fi,Hermione Fuzz,Wendy Noodle,Mega Saga Productions,2012,C,36.34435283157862,163.68985415938755,9.095974649944855,18.845906618002147,4.079954324241343,0.0,Low
Lord of the Rings: Mega Wave,Comedy,Sandy Potter,Timmy Potter,Wild Adventure Productions,2006,A,64.83279492929549,159.26150036766848,23.92405989772853,21.54344232642341,5.409845165267671,4.544108480362773,Low
Titanic: Fantastic Storm,Comedy,Sandy Cheese,Hermione McSmiley,Super Adventure Productions,2012,A,40.06578352139184,120.26290454656102,22.497715213697937,26.009383807117263,3.521918006551228,4.2515063644130695,Low
Dark Knight: Ultra Blast,Horror,Timmy Granger,Timmy Doughnut,Ultra Wave Productions,2013,AAA,48.75781340159631,98.0019394858747,6.971986768006676,27.186526282557463,4.562071810729224,0.0,Medium
Lord of the Rings: Mega Saga,Sci-Fi,Billy McSmiley,Wendy Potter,Fantastic Saga Productions,2018,A,17.824626735909533,138.41599038422342,75.61289193016572,26.212544539551924,8.093433193587044,4.036335011058426,Low
Dark Knight: Iron Wave,Comedy,Jimmy Potter,Billy Giggles,Hyper Adventure Productions,2018,A,42.34366031150292,115.28889928222112,9.7008354792977,13.829217907895629,9.459504560065294,1.4911095543935051,Low
Shawshank: Wild Man,Drama,Sandy Fuzz,Sally Bubblegum,Mega Force Productions,2012,B,48.15317274016295,177.21893509279658,10.87777684022433,6.113779854650158,14.998589764911792,1.6775652722995715,Low
Titanic: Mega Saga,Comedy,Sandy Bubblegum,Tommy Noodle,Hyper Fiesta Productions,2000,A,49.977064218490725,112.37536941990452,3.085194370276664,1.0,5.947576752510024,0.0,Low
Star Wars: Iron Woman,Action,Sandy Fuzz,Sally Bubblegum,Mega Fiesta Productions,2023,AAA,22.124132670599536,132.78309392950192,6.857124517290399,3.475876097031957,25.456710706131584,8.559376481838747,Low
Dark Knight: Mega Force,Sci-Fi,Sandy Fuzz,Sally Doughnut,Wild Adventure Productions,2012,C,35.55864014008745,90.99801245566653,25.399950581214483,11.174395885544708,16.949077825084284,2.540160074481137,Low
Matrix: Wild Blast,Action,Wendy Cupcake,Sally Giggles,Super Wave Productions,2021,B,64.26439640791973,71.08328393258088,4.803242183450569,26.53833223062379,6.564962609257163,2.9797358597378523,Low
Godfather: Super Adventure,Action,Jimmy Giggles,Timmy Noodle,Ultra Blast Productions,2002,B,56.758674412693246,119.7862916337499,23.417915016021738,13.286757697315178,28.226307575452807,4.909930058853648,Medium
Star Wars: Crazy Blast,Drama,Tommy Doughnut,Timmy Doughnut,Iron Woman Productions,2002,A,103.55954552339756,120.11924869551548,30.854694921396646,34.07299706534589,15.819121896334137,0.0,Low
Inception: Super Saga,Action,Wendy Cheese,Timmy Granger,Wild Quest Productions,2023,AAA,49.44568867509202,121.5111569001899,41.467425358251965,30.705794675782776,17.00277497012497,1.6680919006344883,Medium
Star Wars: Mega Man,Drama,Sandy Potter,Harry Bubblegum,Iron Wave Productions,2016,A,46.42449832434189,82.13852930350996,34.6833210426243,40.85410622092149,6.388933895176377,0.0,Low
Matrix: Hyper Quest,Sci-Fi,Hermione Bubblegum,Jimmy Fuzz,Iron Wave Productions,2007,AAA,71.53845650585701,124.14571910352043,11.179096217407686,25.51334216089744,4.722072252735955,2.8137364184151603,Low
Matrix: Fantastic Quest,Drama,Bobby Fuzz,Billy Doughnut,Funny Saga Productions,2002,C,30.20772081994368,125.96027572590248,117.1937888090858,27.302838193069643,5.0736538433801615,0.0,Low
Dark Knight: Funny Blast,Horror,Wendy Cupcake,Hermione Potter,Funny Wave Productions,2006,AAA,68.97413834986132,151.83582828829748,14.297901357482754,9.729844117717215,6.530532346599582,0.3432112024432139,Low
Dark Knight: Super Storm,Action,Hermione Fuzz,Bobby Cheese,Funny Saga Productions,2004,B,12.845602772845773,75.68955411556715,10.3463146724072,10.049150321121571,6.917959843818571,3.5514955984705536,Low
Godfather: Super Fiesta,Drama,Jimmy Doughnut,Timmy Potter,Ultra Fiesta Productions,2007,A,47.61128252112562,161.77964664852152,13.289342642168648,37.14183466624337,3.3787702578342147,2.763633904963025,Low
Star Wars: Ultra Woman,Action,Harry Bubblegum,Sally Giggles,Hyper Fiesta Productions,2002,C,20.461053807093023,111.68840699162726,8.795367703749488,20.284282637117187,3.906705182054829,0.0,Low
Matrix: Iron Wave,Comedy,Harry Noodle,Bobby Noodle,Super Adventure Productions,2003,AAA,69.81596176704414,97.59455223023744,64.02667904752033,28.628761738997408,7.03852171791809,3.9849721085348015,Medium
Godfather: Fantastic Quest,Sci-Fi,Sandy Fuzz,Harry McSmiley,Funny Wave Productions,2014,B,49.28420628123406,150.6960292004396,19.263257887060583,15.772011453901364,2.4493285003350715,2.924281235178639,Low
Inception: Ultra Woman,Drama,Jimmy Noodle,Timmy Noodle,Ultra Wave Productions,2011,AAA,66.84076794649411,78.33368971100958,84.31376501416658,42.494375841962906,17.82919973128207,7.255202634068347,Low
Inception: Funny Quest,Horror,Hermione Cupcake,Sandy Cheese,Iron Blast Productions,2017,C,52.20518234977818,130.73168308416726,26.79483449563769,36.610939118967146,5.621552785202283,0.0,Low
Inception: Fantastic Saga,Comedy,Jimmy Potter,Wendy Doughnut,Ultra Fiesta Productions,2009,B,49.18121342762324,175.04460433760107,9.041422028313468,3.3988874008623924,3.043902586575614,2.5898882301161024,Low
Star Wars: Super Woman,Sci-Fi,Sandy Cheese,Billy Doughnut,Ultra Wave Productions,2006,AAA,58.53653949532022,107.56882014884448,7.759301065628492,7.504440972605197,8.63876765300254,0.4459311284848803,Medium
Titanic: Wild Storm,Comedy,Bobby Cheese,Timmy Potter,Ultra Fiesta Productions,2016,AAA,15.301447357298755,117.90739712313606,17.06985013243776,1.3272644836472516,18.05418880139988,1.6096400442475818,Low
Titanic: Fantastic Blast,Comedy,Timmy Cheese,Harry Cheese,Super Adventure Productions,2007,AAA,30.9316219524465,108.89323224400935,15.075259597070003,27.395452071959397,9.910045732855297,0.1422800319450199,Low
Titanic: Fantastic Fiesta,Horror,Hermione Bubblegum,Timmy Cheese,Ultra Wave Productions,2013,A,22.341300993664376,119.63317244340224,31.81317465827492,9.778637561263771,14.479610449574022,0.8423290701483139,Low
Star Wars: Wild Adventure,Comedy,Sandy Cheese,Bobby Granger,Iron Blast Productions,2001,AAA,72.8561927755512,115.36879395828213,171.71779897049402,24.008231637352853,6.743632887520259,5.671470136073938,Low
Titanic: Dark Man,Sci-Fi,Tommy Doughnut,Sally Bubblegum,Mega Fiesta Productions,2018,AAA,30.32412164618356,149.21538771779458,17.920258548813795,19.775310233254327,5.157375133501452,3.534964508067066,Low
Lord of the Rings: Hyper Storm,Action,Sandy Fuzz,Tommy McSmiley,Iron Wave Productions,2015,B,41.63057938965608,156.8341030035404,18.15986971503055,14.2177983337908,3.1737120331219053,0.0,Low
Harry Potter: Funny Adventure,Comedy,Sally Cupcake,Sandy Noodle,Mega Fiesta Productions,2006,A,6.46837828751768,103.3809435426766,28.215534725147364,27.70022487130708,13.12493730230641,5.41182600146564,Low
Godfather: Wild Force,Horror,Bobby Fuzz,Harry Granger,Ultra Blast Productions,2019,B,36.013635843446764,156.1835530432285,5.8199565871403305,20.891007667038764,6.991768623888754,0.0,Low
Titanic: Dark Fiesta,Action,Jimmy Giggles,Sandy Fuzz,Super Adventure Productions,2019,A,61.09880399134674,133.1720566767051,21.557191436051298,15.702240738469794,6.83085183213149,1.464422772827818,Low
Harry Potter: Wild Saga,Action,Sandy Bubblegum,Sally Fuzz,Mega Saga Productions,2021,C,31.561009458698784,142.99654063013315,18.093422419711597,2.8471478254700067,6.935124565374876,0.0,Low
Lord of the Rings: Dark Force,Sci-Fi,Bobby Cheese,Tommy Cupcake,Ultra Fiesta Productions,2015,B,75.37819285031652,131.67509430670344,16.134236804978347,15.037224669103008,12.171026428937004,2.5727099555201662,Low
Shawshank: Wild Fiesta,Drama,Hermione Cupcake,Tommy Bubblegum,Ultra Force Productions,2023,C,53.76935458132554,143.82903395931018,3.702624310268481,20.681228501406515,3.352311051684073,0.0,Low
Godfather: Crazy Storm,Action,Hermione Giggles,Bobby Noodle,Iron Blast Productions,2015,B,32.101252929172695,141.957297185171,34.60980779162416,22.468093181808527,22.286905900644715,1.919491030752273,Low
Matrix: Crazy Saga,Comedy,Sally Potter,Sandy Giggles,Iron Woman Productions,2005,AAA,87.66551534822125,104.38683043823669,22.639726787010662,14.927844523944549,7.7739718528984145,5.500078754158925,Low
Dark Knight: Dark Force,Action,Wendy Cupcake,Tommy Potter,Mega Force Productions,2007,A,46.45159123583007,134.66781718917088,34.03191837767914,17.497638343429255,5.007362156711244,3.5166863022976544,Low
Godfather: Mega Blast,Comedy,Harry McSmiley,Tommy Bubblegum,Wild Adventure Productions,2022,A,62.16731085789675,210.44135127906628,9.309166706751045,21.115997169015134,5.828598076266156,1.967284827244813,Low
Matrix: Hyper Blast,Comedy,Sandy Bubblegum,Wendy Bubblegum,Ultra Fiesta Productions,2019,AAA,22.161075185936877,149.0864420066729,55.59515317039924,15.045078554821036,5.8520047439929375,6.492493611803529,Low
Matrix: Funny Adventure,Drama,Billy McSmiley,Sandy Cheese,Ultra Wave Productions,2013,A,41.68980967220618,153.62545330943425,10.455040778602486,18.387647453207304,10.659311093006425,5.298884912536291,Low
Harry Potter: Wild Adventure,Action,Wendy Cupcake,Hermione Giggles,Ultra Fiesta Productions,2010,B,58.47346397499126,111.93251415906596,9.245121683719116,10.803730615624428,6.638779019372709,1.7606722389596567,Medium
Godfather: Fantastic Man,Horror,Sandy Cheese,Sandy Doughnut,Mega Saga Productions,2009,C,63.59024508158821,99.68429287040117,10.300755131693736,19.190750467181964,5.86082989835868,0.0,Low
Star Wars: Dark Force,Comedy,Billy McSmiley,Tommy Noodle,Iron Wave Productions,2016,B,36.56875798831474,67.99591505891436,20.60002577876335,18.67996147145728,17.341624533423744,4.3166579059834085,Low
Titanic: Hyper Quest,Sci-Fi,Tommy Doughnut,Timmy Giggles,Dark Fiesta Productions,2021,C,54.59282832779739,126.45662198850654,32.88119211179027,22.01123458701526,12.298753500792111,1.3377646379481405,Low
Matrix: Wild Woman,Sci-Fi,Billy McSmiley,Billy Bubblegum,Wild Quest Productions,2000,A,37.89309193245437,71.22655205774448,14.051113981115709,30.981961182434112,9.856684224598986,0.0,Low
Avengers: Ultra Force,Horror,Hermione Fuzz,Jimmy McSmiley,Ultra Wave Productions,2003,A,60.34843598378932,129.39335305721676,8.331685132508436,1.2527171943859194,9.512010906970126,4.63273266340552,Low
Lord of the Rings: Fantastic Blast,Comedy,Sandy Fuzz,Sandy Bubblegum,Ultra Blast Productions,2005,AAA,34.796385375425324,105.92262487012032,53.08372073932129,29.80262952721684,8.011834303279858,3.963850111877742,Low
Titanic: Ultra Man,Sci-Fi,Billy Cheese,Harry Doughnut,Ultra Wave Productions,2004,A,23.97353842188709,121.2337520592563,18.3248390270851,33.420227509932474,15.373993586543042,0.0,Low
Matrix: Hyper Adventure,Drama,Harry Fuzz,Timmy Granger,Iron Blast Productions,2008,A,60.43617480037464,60.0,10.41742337823512,26.42365592050178,9.346358200610652,0.0,Low
Titanic: Ultra Storm,Action,Harry Bubblegum,Jimmy Bubblegum,Mega Quest Productions,2001,C,50.52254945871578,134.38325075229804,7.351889332470935,30.078568974549132,13.438836641301783,0.0,Low
Inception: Crazy Quest,Sci-Fi,Harry Fuzz,Jimmy Fuzz,Iron Blast Productions,2019,AAA,49.31770194971311,116.15919396050286,36.466358339071405,6.683818837885642,24.936140129388832,6.411346059602064,Low
Lord of the Rings: Dark Quest,Drama,Sandy Fuzz,Sally Fuzz,Iron Woman Productions,2003,B,50.180884163979286,131.75329567040828,15.114789306032064,19.60057886416136,4.195587031829604,0.0,Low
Matrix: Fantastic Storm,Action,Jimmy Giggles,Billy Bubblegum,Ultra Man Productions,2008,AAA,57.60396738306788,146.05989127067144,25.82055373896526,36.93325635740382,9.462863721872148,4.842631260220163,Medium
Dark Knight: Mega Wave,Drama,Hermione Cupcake,Sally Fuzz,Funny Saga Productions,2012,C,58.62907667989519,167.44391170449984,8.011545113845564,32.619671159963644,9.094070585709172,0.0,Low
Harry Potter: Ultra Man,Drama,Harry Bubblegum,Tommy McSmiley,Iron Blast Productions,2010,A,52.57107846780131,120.66308249549569,16.219705043710718,34.12380671092701,27.169069529957174,0.0,Low
Shawshank: Iron Wave,Horror,Timmy Granger,Jimmy McSmiley,Ultra Man Productions,2012,A,28.16777610743584,126.85989084410156,29.26356935955029,1.0,20.33684916369421,0.9372577029757438,Low
Inception: Crazy Adventure,Comedy,Sally Fuzz,Sandy Bubblegum,Hyper Fiesta Productions,2023,C,28.516932362467784,82.95462858992727,11.835618264890936,1.260299243175545,21.091024999159945,5.585819556019853,Low
Matrix: Funny Force,Action,Harry Bubblegum,Bobby Doughnut,Mega Force Productions,2011,B,9.7608394500037,68.76486221581368,9.880889312323353,13.80044302686382,5.678502346130419,1.6129029230023166,Low
Star Wars: Dark Adventure,Horror,Harry McSmiley,Billy Bubblegum,Fantastic Saga Productions,2013,C,53.554208900603975,109.88827541866124,54.3645120357731,15.350738255841623,4.35623077982464,0.0,Low
Harry Potter: Fantastic Force,Sci-Fi,Billy McSmiley,Harry Granger,Ultra Blast Productions,2000,C,68.32102646236622,156.73145010352684,15.456481019471203,17.19073375792226,8.619815943350092,0.0,Low
Avengers: Hyper Force,Horror,Bobby Cheese,Sandy Fuzz,Funny Wave Productions,2008,B,60.58032599784217,103.33665621404997,18.484016639787612,17.16418877858464,13.232503526806465,1.1768005311685363,Low
Inception: Hyper Man,Drama,Sally Fuzz,Sandy Doughnut,Funny Wave Productions,2007,C,74.7802598403193,60.0,45.23021807163265,24.43397950636057,27.85082078807501,0.0,Low
Lord of the Rings: Ultra Blast,Drama,Sandy Cheese,Sandy Bubblegum,Funny Saga Productions,2015,AAA,68.48390931980403,113.26131229225568,47.34635647904516,22.63245921726581,11.254900140686228,3.183357458704299,Low
Lord of the Rings: Hyper Quest,Sci-Fi,Hermione Fuzz,Sally Cupcake,Mega Saga Productions,2008,C,56.95178205125539,60.0,19.76654818631595,37.001349103999374,6.6024929516430895,0.0,Low
Godfather: Hyper Fiesta,Sci-Fi,Timmy Noodle,Hermione Potter,Ultra Adventure Productions,2023,C,93.64713002385402,136.70207516507807,30.642833035754794,30.84827740156108,14.006478299008863,1.9175076069520984,Low
Lord of the Rings: Crazy Woman,Horror,Sandy Fuzz,Sally Cheese,Wild Adventure Productions,2002,C,25.951675961305817,144.32589346795046,19.10157381230688,36.73526841717593,4.354232003569747,0.0,Low
Matrix: Iron Storm,Drama,Sandy Cheese,Sandy Granger,Iron Wave Productions,2001,B,54.53183982985621,106.06021643386376,31.46256749512259,15.959885693652025,5.993839149786356,0.0,Low
Godfather: Wild Wave,Comedy,Timmy Cheese,Tommy McSmiley,Hyper Fiesta Productions,2015,AAA,5.0,186.37171912773027,26.5373460507804,7.152038400681972,5.6666593295533065,8.215046991787869,Low
Inception: Crazy Saga,Horror,Sandy Fuzz,Harry Cheese,Super Wave Productions,2004,A,62.74677095535458,124.1374956275418,105.30785102647027,16.22145111215106,11.384878030107773,1.0865839926152965,Low
